Date,"Discharge, cubic feet per second (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL"
1/22/2016,89.481088
1/23/2016,79.570208
1/24/2016,69.659328
1/25/2016,61.447456
1/26/2016,53.518752
1/27/2016,52.669248
1/28/2016,67.393984
1/29/2016,85.516736
1/30/2016,96.560288
1/31/2016,101.090976
2/1/2016,100.241472
2/2/2016,95.710784
2/3/2016,89.19792
2/4/2016,82.11872
2/5/2016,75.889024
2/6/2016,70.792
2/7/2016,69.942496
2/8/2016,71.075168
2/9/2016,72.774176
2/10/2016,71.358336
2/11/2016,66.54448
2/12/2016,60.314784
2/13/2016,53.235584
2/14/2016,45.873216
2/15/2016,39.64352
2/16/2016,36.245504
2/17/2016,38.510848
2/18/2016,39.926688
2/19/2016,36.81184
2/20/2016,33.98016
2/21/2016,33.130656
2/22/2016,33.130656
2/23/2016,33.413824
2/24/2016,33.98016
2/25/2016,35.679168
2/26/2016,37.095008
2/27/2016,35.679168
2/28/2016,31.997984
2/29/2016,28.2884832
3/1/2016,26.0797728
3/2/2016,24.494032
3/3/2016,23.0498752
3/4/2016,21.520768
3/5/2016,20.104928
3/6/2016,18.972256
3/7/2016,18.0094848
3/8/2016,17.0750304
3/9/2016,16.3671104
3/10/2016,15.6308736
3/11/2016,14.6114688
3/12/2016,14.0451328
3/13/2016,13.3938464
3/14/2016,12.9690944
3/15/2016,12.6859264
3/16/2016,12.03464
3/17/2016,11.5249376
3/18/2016,11.043552
3/19/2016,11.1001856
3/20/2016,13.5637472
3/21/2016,17.6413664
3/22/2016,15.6875072
3/23/2016,13.4787968
3/24/2016,12.2894912
3/25/2016,12.6292928
3/26/2016,14.7813696
3/27/2016,16.1688928
3/28/2016,18.6324544
3/29/2016,19.5669088
3/30/2016,19.5952256
3/31/2016,20.5579968
4/1/2016,21.520768
4/2/2016,22.2853216
4/3/2016,24.0126464
4/4/2016,25.7399712
4/5/2016,26.5611584
4/6/2016,26.476208
4/7/2016,26.3063072
4/8/2016,26.2779904
4/9/2016,25.5700704
4/10/2016,23.6162112
4/11/2016,20.4164128
4/12/2016,16.3104768
4/13/2016,13.5354304
4/14/2016,12.2611744
4/15/2016,11.609888
4/16/2016,11.2417696
4/17/2016,10.901968
4/18/2016,10.760384
4/19/2016,10.1374144
4/20/2016,9.7409792
4/21/2016,9.5427616
4/22/2016,9.0330592
4/23/2016,8.6932576
4/24/2016,8.1835552
4/25/2016,7.7021696
4/26/2016,7.220784
4/27/2016,6.937616
4/28/2016,6.654448
4/29/2016,6.4845472
4/30/2016,6.37128
5/1/2016,5.8332608
5/2/2016,5.6067264
5/3/2016,5.521776
5/4/2016,7.0225664
5/5/2016,12.2894912
5/6/2016,24.8621504
5/7/2016,21.2376
5/8/2016,17.2166144
5/9/2016,15.3477056
5/10/2016,13.5071136
5/11/2016,11.6382048
5/12/2016,10.1657312
5/13/2016,9.061376
5/14/2016,8.0986048
5/15/2016,7.3057344
5/16/2016,6.7110816
5/17/2016,6.3429632
5/18/2016,11.1568192
5/19/2016,31.714816
5/20/2016,40.209856
5/21/2016,46.72272
5/22/2016,52.102912
5/23/2016,56.067264
5/24/2016,57.766272
5/25/2016,54.934592
5/26/2016,47.572224
5/27/2016,39.077184
5/28/2016,31.431648
5/29/2016,25.5700704
5/30/2016,22.5684896
5/31/2016,19.9350272
6/1/2016,16.4520608
6/2/2016,15.6025568
6/3/2016,15.6308736
6/4/2016,15.57424
6/5/2016,20.1332448
6/6/2016,18.5758208
6/7/2016,18.122752
6/8/2016,24.1825472
6/9/2016,41.05936
6/10/2016,62.29696
6/11/2016,79.28704
6/12/2016,92.879104
6/13/2016,104.205824
6/14/2016,112.700864
6/15/2016,116.948384
6/16/2016,117.51472
6/17/2016,112.984032
6/18/2016,103.35632
6/19/2016,90.330592
6/20/2016,75.889024
6/21/2016,64.279136
6/22/2016,56.6336
6/23/2016,50.97024
6/24/2016,45.023712
6/25/2016,39.926688
6/26/2016,35.396
6/27/2016,33.98016
6/28/2016,35.396
6/29/2016,34.546496
6/30/2016,36.528672
7/1/2016,39.926688
7/2/2016,38.510848
7/3/2016,36.528672
7/4/2016,35.962336
7/5/2016,36.528672
7/6/2016,35.679168
7/7/2016,32.847488
7/8/2016,29.166304
7/9/2016,26.476208
7/10/2016,23.644528
7/11/2016,19.7368096
7/12/2016,17.556416
7/13/2016,18.5191872
7/14/2016,25.4284864
7/15/2016,25.9665056
7/16/2016,27.3823456
7/17/2016,34.829664
7/18/2016,39.926688
7/19/2016,39.077184
7/20/2016,35.679168
7/21/2016,35.962336
7/22/2016,38.22768
7/23/2016,54.651424
7/24/2016,70.225664
7/25/2016,80.136544
7/26/2016,85.799904
7/27/2016,86.36624
7/28/2016,82.401888
7/29/2016,76.172192
7/30/2016,69.942496
7/31/2016,67.110816
8/1/2016,64.562304
8/2/2016,58.04944
8/3/2016,49.837568
8/4/2016,43.041536
8/5/2016,41.342528
8/6/2016,41.342528
8/7/2016,40.776192
8/8/2016,43.607872
8/9/2016,46.72272
8/10/2016,62.580128
8/11/2016,75.322688
8/12/2016,81.269216
8/13/2016,90.047424
8/14/2016,103.073152
8/15/2016,111.568192
8/16/2016,111.85136
8/17/2016,104.77216
8/18/2016,93.44544
8/19/2016,82.11872
8/20/2016,71.924672
8/21/2016,63.429632
8/22/2016,55.784096
8/23/2016,47.005888
8/24/2016,37.095008
8/25/2016,30.582144
8/26/2016,26.8160096
8/27/2016,25.4001696
8/28/2016,25.7966048
8/29/2016,27.2407616
8/30/2016,30.298976
8/31/2016,40.776192
9/1/2016,59.748448
9/2/2016,82.685056
9/3/2016,113.833536
9/4/2016,125.443424
9/5/2016,150.928544
9/6/2016,146.397856
9/7/2016,144.698848
9/8/2016,144.698848
9/9/2016,143.566176
9/10/2016,138.75232
9/11/2016,129.407776
9/12/2016,114.68304
9/13/2016,99.391968
9/14/2016,86.649408
9/15/2016,75.605856
9/16/2016,65.411808
9/17/2016,56.6336
9/18/2016,53.235584
9/19/2016,53.235584
9/20/2016,49.5544
9/21/2016,45.590048
9/22/2016,43.041536
9/23/2016,42.4752
9/24/2016,42.758368
9/25/2016,41.908864
9/26/2016,40.209856
9/27/2016,42.4752
9/28/2016,48.988064
9/29/2016,52.669248
9/30/2016,56.916768
10/1/2016,68.809824
10/2/2016,72.774176
10/3/2016,81.269216
10/4/2016,94.86128
10/5/2016,97.69296
10/6/2016,96.27712
10/7/2016,91.180096
10/8/2016,84.100896
10/9/2016,77.021696
10/10/2016,71.924672
10/11/2016,67.677152
10/12/2016,62.013792
10/13/2016,53.518752
10/14/2016,46.156384
10/15/2016,42.758368
10/16/2016,37.944512
10/17/2016,30.015808
10/18/2016,25.1170016
10/19/2016,23.2764096
10/20/2016,22.1437376
10/21/2016,21.3508672
10/22/2016,20.6429472
10/23/2016,19.9350272
10/24/2016,19.0572064
10/25/2016,17.8112672
10/26/2016,16.1688928
10/27/2016,14.5265184
10/28/2016,13.45048
10/29/2016,12.6576096
10/30/2016,11.9780064
10/31/2016,11.3833536
11/1/2016,10.8170176
11/2/2016,10.1090976
11/3/2016,9.3162272
11/4/2016,8.778208
11/5/2016,8.4100896
11/6/2016,7.9853376
11/7/2016,7.645536
11/8/2016,7.3057344
11/9/2016,7.0792
11/10/2016,6.9659328
11/11/2016,6.7677152
11/12/2016,6.5694976
11/13/2016,6.3429632
11/14/2016,6.2013792
11/15/2016,6.088112
11/16/2016,6.0314784
11/17/2016,5.946528
11/18/2016,5.7483104
11/19/2016,5.5500928
11/20/2016,5.3518752
11/21/2016,5.1536576
11/22/2016,5.0687072
11/23/2016,4.95544
11/24/2016,4.8421728
11/25/2016,4.7572224
11/26/2016,4.7572224
11/27/2016,4.7289056
11/28/2016,4.672272
11/29/2016,4.6439552
11/30/2016,4.6439552
12/1/2016,4.7005888
12/2/2016,4.672272
12/3/2016,4.6156384
12/4/2016,4.4457376
12/5/2016,4.3041536
12/6/2016,4.3041536
12/7/2016,4.672272
12/8/2016,5.1253408
12/9/2016,5.097024
12/10/2016,5.0120736
12/11/2016,4.8988064
12/12/2016,4.6439552
12/13/2016,4.5023712
12/14/2016,4.4174208
12/15/2016,4.3041536
12/16/2016,4.2758368
12/17/2016,4.24752
12/18/2016,4.1625696
12/19/2016,4.0209856
12/20/2016,3.8794016
12/21/2016,3.8510848
12/22/2016,4.0493024
12/23/2016,4.24752
12/24/2016,4.1342528
12/25/2016,4.0493024
12/26/2016,3.9926688
12/27/2016,3.9077184
12/28/2016,3.7944512
12/29/2016,3.7661344
12/30/2016,3.7378176
12/31/2016,3.7378176
1/1/2017,3.822768
1/2/2017,3.7661344
1/3/2017,3.6528672
1/4/2017,3.6528672
1/5/2017,3.5962336
1/6/2017,3.4829664
1/7/2017,3.5962336
1/8/2017,4.0493024
1/9/2017,4.4174208
1/10/2017,4.2192032
1/11/2017,4.0209856
1/12/2017,3.9360352
1/13/2017,3.8794016
1/14/2017,3.7944512
1/15/2017,3.7378176
1/16/2017,3.7095008
1/17/2017,3.681184
1/18/2017,3.6528672
1/19/2017,3.5962336
1/20/2017,3.5112832
1/21/2017,3.4263328
1/22/2017,3.4263328
1/23/2017,3.7944512
1/24/2017,4.9837568
1/25/2017,5.6350432
1/26/2017,5.1536576
1/27/2017,4.7572224
1/28/2017,4.4740544
1/29/2017,4.389104
1/30/2017,4.3041536
1/31/2017,4.389104
2/1/2017,4.3607872
2/2/2017,4.24752
2/3/2017,4.105936
2/4/2017,3.964352
2/5/2017,3.8510848
2/6/2017,3.822768
2/7/2017,3.7944512
2/8/2017,3.9077184
2/9/2017,3.8510848
2/10/2017,3.9360352
2/11/2017,3.9360352
2/12/2017,3.681184
2/13/2017,3.5396
2/14/2017,3.4546496
2/15/2017,3.398016
2/16/2017,3.3696992
2/17/2017,3.256432
2/18/2017,3.1997984
2/19/2017,3.1997984
2/20/2017,3.1431648
2/21/2017,3.1997984
2/22/2017,3.3413824
2/23/2017,3.3696992
2/24/2017,3.7661344
2/25/2017,4.3041536
2/26/2017,3.9926688
2/27/2017,3.5679168
2/28/2017,3.3413824
3/1/2017,3.1714816
3/2/2017,3.1431648
3/3/2017,3.0298976
3/4/2017,2.9166304
3/5/2017,2.7892048
3/6/2017,2.70142272
3/7/2017,2.690096
3/8/2017,2.66744256
3/9/2017,2.65894752
3/10/2017,2.69859104
3/11/2017,2.62213568
3/12/2017,2.5343536
3/13/2017,2.65045248
3/14/2017,3.3130656
3/15/2017,4.389104
3/16/2017,4.3041536
3/17/2017,3.6528672
3/18/2017,3.2281152
3/19/2017,2.973264
3/20/2017,2.79203648
3/21/2017,2.74956128
3/22/2017,2.69859104
3/23/2017,2.6759376
3/24/2017,2.65045248
3/25/2017,2.61364064
3/26/2017,2.619304
3/27/2017,2.54568032
3/28/2017,2.4918784
3/29/2017,2.45506656
3/30/2017,2.3927696
3/31/2017,2.34179936
4/1/2017,2.27667072
4/2/2017,2.2087104
4/3/2017,2.17756192
4/4/2017,2.1803936
4/5/2017,2.36728448
4/6/2017,2.3078192
4/7/2017,2.23419552
4/8/2017,2.76655136
4/9/2017,2.9166304
4/10/2017,2.63063072
4/11/2017,2.38993792
4/12/2017,2.23136384
4/13/2017,2.15774016
4/14/2017,2.07845312
4/15/2017,1.99916608
4/16/2017,1.94819584
4/17/2017,1.93120576
4/18/2017,1.92837408
4/19/2017,1.87457216
4/20/2017,1.79528512
4/21/2017,1.73015648
4/22/2017,1.73865152
4/23/2017,1.7414832
4/24/2017,1.73581984
4/25/2017,1.69051296
4/26/2017,1.61688928
4/27/2017,1.53760224
4/28/2017,1.44132512
4/29/2017,1.3308896
4/30/2017,1.23461248
5/1/2017,1.16948384
5/2/2017,1.14399872
5/3/2017,1.20912736
5/4/2017,1.39601824
5/5/2017,1.2884144
5/6/2017,1.18647392
5/7/2017,1.10152352
5/8/2017,1.00807808
5/9/2017,0.90047424
5/10/2017,0.82401888
5/11/2017,0.77304864
5/12/2017,0.71641504
5/13/2017,0.67677152
5/14/2017,0.61447456
5/15/2017,0.56067264
5/16/2017,0.56067264
5/17/2017,0.54934592
5/18/2017,0.55500928
5/19/2017,0.52952416
5/20/2017,0.52669248
5/21/2017,0.4813856
5/22/2017,0.41342528
5/23/2017,0.8636624
5/24/2017,1.01374144
5/25/2017,1.5715824
5/26/2017,1.49512704
5/27/2017,1.25160256
5/28/2017,0.98542464
5/29/2017,0.82401888
5/30/2017,0.69659328
5/31/2017,0.66827648
6/1/2017,1.85758208
6/2/2017,1.70750304
6/3/2017,1.78112672
6/4/2017,1.86041376
6/5/2017,1.98783936
6/6/2017,2.70708608
6/7/2017,5.6916768
6/8/2017,14.4698848
6/9/2017,18.8873056
6/10/2017,15.5176064
6/11/2017,11.6382048
6/12/2017,15.57424
6/13/2017,24.0126464
6/14/2017,30.582144
6/15/2017,41.625696
6/16/2017,60.314784
6/17/2017,80.136544
6/18/2017,92.0296
6/19/2017,105.338496
6/20/2017,122.045408
6/21/2017,127.4256
6/22/2017,115.249376
6/23/2017,93.162272
6/24/2017,69.659328
6/25/2017,50.687072
6/26/2017,40.493024
6/27/2017,41.342528
6/28/2017,36.81184
6/29/2017,42.192032
6/30/2017,53.235584
7/1/2017,60.314784
7/2/2017,66.827648
7/3/2017,68.809824
7/4/2017,54.651424
7/5/2017,36.81184
7/6/2017,27.9486816
7/7/2017,23.3047264
7/8/2017,20.1332448
7/9/2017,18.6607712
7/10/2017,19.3120576
7/11/2017,22.8516576
7/12/2017,38.510848
7/13/2017,56.6336
7/14/2017,47.855392
7/15/2017,43.89104
7/16/2017,36.245504
7/17/2017,27.750464
7/18/2017,23.5878944
7/19/2017,28.883136
7/20/2017,32.847488
7/21/2017,35.962336
7/22/2017,37.944512
7/23/2017,35.962336
7/24/2017,35.112832
7/25/2017,32.847488
7/26/2017,30.582144
7/27/2017,36.81184
7/28/2017,60.031616
7/29/2017,60.88112
7/30/2017,47.005888
7/31/2017,43.89104
8/1/2017,70.225664
8/2/2017,106.188
8/3/2017,120.3464
8/4/2017,117.231552
8/5/2017,103.073152
8/6/2017,85.233568
8/7/2017,69.942496
8/8/2017,59.748448
8/9/2017,54.085088
8/10/2017,56.067264
8/11/2017,57.766272
8/12/2017,56.350432
8/13/2017,56.350432
8/14/2017,56.916768
8/15/2017,57.483104
8/16/2017,55.21776
8/17/2017,49.271232
8/18/2017,50.687072
8/19/2017,57.766272
8/20/2017,62.013792
8/21/2017,66.261312
8/22/2017,62.863296
8/23/2017,54.368256
8/24/2017,47.005888
8/25/2017,50.120736
8/26/2017,120.912736
8/27/2017,148.380032
8/28/2017,163.387936
8/29/2017,168.48496
8/30/2017,159.706752
8/31/2017,149.512704
9/1/2017,141.584
9/2/2017,129.974112
9/3/2017,124.027584
9/4/2017,120.629568
9/5/2017,117.231552
9/6/2017,110.152352
9/7/2017,101.090976
9/8/2017,93.162272
9/9/2017,88.631584
9/10/2017,106.754336
9/11/2017,274.67296
9/12/2017,419.08864
9/13/2017,563.50432
9/14/2017,614.47456
9/15/2017,597.48448
9/16/2017,495.544
9/17/2017,413.42528
9/18/2017,353.96
9/19/2017,314.31648
9/20/2017,283.168
9/21/2017,255.134368
9/22/2017,222.570048
9/23/2017,194.253248
9/24/2017,172.449312
9/25/2017,154.32656
9/26/2017,138.469152
9/27/2017,123.461248
9/28/2017,109.869184
9/29/2017,98.542464
9/30/2017,90.61376
10/1/2017,85.516736
10/2/2017,82.401888
10/3/2017,79.570208
10/4/2017,78.437536
10/5/2017,78.154368
10/6/2017,77.8712
10/7/2017,76.172192
10/8/2017,74.190016
10/9/2017,72.491008
10/10/2017,72.20784
10/11/2017,71.924672
10/12/2017,70.225664
10/13/2017,67.677152
10/14/2017,65.411808
10/15/2017,62.863296
10/16/2017,59.748448
10/17/2017,56.350432
10/18/2017,52.102912
10/19/2017,47.855392
10/20/2017,44.457376
10/21/2017,42.192032
10/22/2017,40.493024
10/23/2017,38.510848
10/24/2017,36.528672
10/25/2017,34.263328
10/26/2017,31.431648
10/27/2017,28.599968
10/28/2017,26.6744256
10/29/2017,27.3540288
10/30/2017,28.175216
10/31/2017,26.4195744
11/1/2017,24.4373984
11/2/2017,22.7667072
11/3/2017,21.6340352
11/4/2017,20.7562144
11/5/2017,19.7934432
11/6/2017,18.9156224
11/7/2017,18.1793856
11/8/2017,17.414832
11/9/2017,16.6502784
11/10/2017,16.0273088
11/11/2017,15.4609728
11/12/2017,15.007904
11/13/2017,15.3193888
11/14/2017,15.857408
11/15/2017,15.3477056
11/16/2017,14.6114688
11/17/2017,14.0734496
11/18/2017,13.5354304
11/19/2017,13.2239456
11/20/2017,12.7708768
11/21/2017,12.317808
11/22/2017,12.317808
11/23/2017,12.884144
11/24/2017,12.9690944
11/25/2017,13.5071136
11/26/2017,13.5354304
11/27/2017,12.7991936
11/28/2017,12.0629568
11/29/2017,11.609888
11/30/2017,11.1568192
12/1/2017,10.6188
12/2/2017,10.194048
12/3/2017,9.7126624
12/4/2017,9.344544
12/5/2017,9.061376
12/6/2017,8.919792
12/7/2017,8.8348416
12/8/2017,8.6649408
12/9/2017,9.2312768
12/10/2017,11.4399872
12/11/2017,12.4310752
12/12/2017,11.609888
12/13/2017,10.8170176
12/14/2017,10.0807808
12/15/2017,9.5427616
12/16/2017,9.2595936
12/17/2017,9.0330592
12/18/2017,8.7498912
12/19/2017,8.6649408
12/20/2017,8.4100896
12/21/2017,8.1552384
12/22/2017,7.9853376
12/23/2017,7.5889024
12/24/2017,7.3340512
12/25/2017,7.3057344
12/26/2017,7.2491008
12/27/2017,7.0508832
12/28/2017,6.7677152
12/29/2017,6.796032
12/30/2017,6.9092992
12/31/2017,6.7110816
1/1/2018,6.512864
1/2/2018,6.37128
1/3/2018,6.37128
1/4/2018,6.7110816
1/5/2018,7.5322688
1/6/2018,7.4473184
1/7/2018,6.8809824
1/8/2018,6.5694976
1/9/2018,6.8243488
1/10/2018,7.8720704
1/11/2018,9.2879104
1/12/2018,9.0896928
1/13/2018,8.5516736
1/14/2018,7.9853376
1/15/2018,7.7304864
1/16/2018,7.5605856
1/17/2018,7.503952
1/18/2018,7.3340512
1/19/2018,6.937616
1/20/2018,6.8243488
1/21/2018,6.512864
1/22/2018,6.229696
1/23/2018,6.1164288
1/24/2018,6.088112
1/25/2018,6.0314784
1/26/2018,5.66336
1/27/2018,5.3518752
1/28/2018,5.2669248
1/29/2018,7.4473184
1/30/2018,11.5815712
1/31/2018,11.751472
2/1/2018,10.335632
2/2/2018,9.5427616
2/3/2018,8.9481088
2/4/2018,8.6649408
2/5/2018,9.4294944
2/6/2018,10.477216
2/7/2018,11.1001856
2/8/2018,10.901968
2/9/2018,10.6754336
2/10/2018,10.5055328
2/11/2018,10.3073152
2/12/2018,9.8259296
2/13/2018,9.486128
2/14/2018,9.061376
2/15/2018,8.6083072
2/16/2018,8.4100896
2/17/2018,8.4100896
2/18/2018,8.2401888
2/19/2018,7.8720704
2/20/2018,7.4473184
2/21/2018,7.0792
2/22/2018,6.6827648
2/23/2018,6.3995968
2/24/2018,5.9748448
2/25/2018,5.5500928
2/26/2018,5.3235584
2/27/2018,5.1253408
2/28/2018,4.813856
3/1/2018,4.6156384
3/2/2018,4.4457376
3/3/2018,4.2758368
3/4/2018,4.0776192
3/5/2018,3.9926688
3/6/2018,3.9077184
3/7/2018,3.7661344
3/8/2018,3.5679168
3/9/2018,3.4546496
3/10/2018,3.4546496
3/11/2018,3.6245504
3/12/2018,3.681184
3/13/2018,3.5679168
3/14/2018,3.4263328
3/15/2018,3.3696992
3/16/2018,3.3413824
3/17/2018,3.3413824
3/18/2018,3.2281152
3/19/2018,3.114848
3/20/2018,3.0865312
3/21/2018,4.0209856
3/22/2018,8.8065248
3/23/2018,6.7677152
3/24/2018,5.8615776
3/25/2018,5.4085088
3/26/2018,4.8421728
3/27/2018,4.3324704
3/28/2018,4.0209856
3/29/2018,3.7661344
3/30/2018,3.4829664
3/31/2018,3.1997984
4/1/2018,3.0298976
4/2/2018,3.0298976
4/3/2018,3.681184
4/4/2018,4.4740544
4/5/2018,3.9077184
4/6/2018,3.4263328
4/7/2018,3.1997984
4/8/2018,3.0865312
4/9/2018,3.0015808
4/10/2018,3.0582144
4/11/2018,4.813856
4/12/2018,8.0136544
4/13/2018,6.0031616
4/14/2018,5.380192
4/15/2018,4.8988064
4/16/2018,4.3324704
4/17/2018,3.7661344
4/18/2018,3.398016
4/19/2018,3.0015808
4/20/2018,2.70142272
4/21/2018,2.48621504
4/22/2018,2.69575936
4/23/2018,2.74106624
4/24/2018,2.4210864
4/25/2018,2.36162112
4/26/2018,2.27667072
4/27/2018,2.13508672
4/28/2018,1.9538592
4/29/2018,1.840592
4/30/2018,1.73581984
5/1/2018,1.65086944
5/2/2018,1.62538432
5/3/2018,1.6423744
5/4/2018,1.60839424
5/5/2018,1.61122592
5/6/2018,1.6140576
5/7/2018,2.08977984
5/8/2018,3.2847488
5/9/2018,2.8599968
5/10/2018,2.55700704
5/11/2018,2.265344
5/12/2018,2.07562144
5/13/2018,2.19738368
5/14/2018,2.760888
5/15/2018,5.1253408
5/16/2018,12.0629568
5/17/2018,18.4625536
5/18/2018,23.7011616
5/19/2018,27.9203648
5/20/2018,30.015808
5/21/2018,41.342528
5/22/2018,50.403904
5/23/2018,51.819744
5/24/2018,48.421728
5/25/2018,40.209856
5/26/2018,39.360352
5/27/2018,42.4752
5/28/2018,45.590048
5/29/2018,43.041536
5/30/2018,47.572224
5/31/2018,79.853376
6/1/2018,100.807808
6/2/2018,108.170176
6/3/2018,112.134528
6/4/2018,107.60384
6/5/2018,97.126624
6/6/2018,83.251392
6/7/2018,69.092992
6/8/2018,59.748448
6/9/2018,61.447456
6/10/2018,65.694976
6/11/2018,67.393984
6/12/2018,66.827648
6/13/2018,63.429632
6/14/2018,61.164288
6/15/2018,58.04944
6/16/2018,58.332608
6/17/2018,57.483104
6/18/2018,53.518752
6/19/2018,48.13856
6/20/2018,43.607872
6/21/2018,37.661344
6/22/2018,32.847488
6/23/2018,33.413824
6/24/2018,32.281152
6/25/2018,36.245504
6/26/2018,50.120736
6/27/2018,62.863296
6/28/2018,78.437536
6/29/2018,90.896928
6/30/2018,93.162272
7/1/2018,92.312768
7/2/2018,92.0296
7/3/2018,94.578112
7/4/2018,94.86128
7/5/2018,97.409792
7/6/2018,102.223648
7/7/2018,105.621664
7/8/2018,108.170176
7/9/2018,108.736512
7/10/2018,105.055328
7/11/2018,97.976128
7/12/2018,88.914752
7/13/2018,79.003872
7/14/2018,71.358336
7/15/2018,67.110816
7/16/2018,66.54448
7/17/2018,65.978144
7/18/2018,62.29696
7/19/2018,61.730624
7/20/2018,67.110816
7/21/2018,69.092992
7/22/2018,66.827648
7/23/2018,64.845472
7/24/2018,67.393984
7/25/2018,68.243488
7/26/2018,67.393984
7/27/2018,65.411808
7/28/2018,63.429632
7/29/2018,72.491008
7/30/2018,89.19792
7/31/2018,129.407776
8/1/2018,132.805792
8/2/2018,131.389952
8/3/2018,132.239456
8/4/2018,133.938464
8/5/2018,133.655296
8/6/2018,130.25728
8/7/2018,124.027584
8/8/2018,116.382048
8/9/2018,108.453344
8/10/2018,101.090976
8/11/2018,97.409792
8/12/2018,96.843456
8/13/2018,95.993952
8/14/2018,92.0296
8/15/2018,84.9504
8/16/2018,80.986048
8/17/2018,75.889024
8/18/2018,70.792
8/19/2018,66.261312
8/20/2018,62.580128
8/21/2018,60.314784
8/22/2018,58.04944
8/23/2018,56.350432
8/24/2018,54.934592
8/25/2018,55.784096
8/26/2018,64.279136
8/27/2018,75.889024
8/28/2018,83.817728
8/29/2018,94.294944
8/30/2018,106.754336
8/31/2018,116.382048
9/1/2018,122.894912
9/2/2018,125.726592
9/3/2018,124.877088
9/4/2018,122.328576
9/5/2018,118.647392
9/6/2018,114.116704
9/7/2018,109.01968
9/8/2018,105.338496
9/9/2018,105.338496
9/10/2018,106.471168
9/11/2018,105.621664
9/12/2018,102.223648
9/13/2018,96.27712
9/14/2018,89.481088
9/15/2018,84.667232
9/16/2018,81.269216
9/17/2018,79.28704
9/18/2018,86.083072
9/19/2018,91.463264
9/20/2018,90.047424
9/21/2018,85.233568
9/22/2018,83.251392
9/23/2018,82.11872
9/24/2018,81.269216
9/25/2018,80.136544
9/26/2018,76.738528
9/27/2018,71.358336
9/28/2018,69.942496
9/29/2018,79.003872
9/30/2018,82.685056
10/1/2018,73.906848
10/2/2018,60.314784
10/3/2018,49.271232
10/4/2018,42.758368
10/5/2018,38.22768
10/6/2018,34.263328
10/7/2018,30.865312
10/8/2018,28.599968
10/9/2018,26.617792
10/10/2018,24.9471008
10/11/2018,28.1468992
10/12/2018,29.73264
10/13/2018,27.184128
10/14/2018,24.918784
10/15/2018,22.8233408
10/16/2018,21.096016
10/17/2018,19.680176
10/18/2018,18.547504
10/19/2018,17.4714656
10/20/2018,16.3671104
10/21/2018,15.3760224
10/22/2018,14.4698848
10/23/2018,13.45048
10/24/2018,12.600976
10/25/2018,12.0629568
10/26/2018,11.5815712
10/27/2018,11.1001856
10/28/2018,10.6754336
10/29/2018,10.1657312
10/30/2018,9.7976128
10/31/2018,9.5427616
11/1/2018,9.4011776
11/2/2018,9.0896928
11/3/2018,9.0896928
11/4/2018,10.052464
11/5/2018,11.9496896
11/6/2018,17.2449312
11/7/2018,16.5086944
11/8/2018,14.6114688
11/9/2018,14.4982016
11/10/2018,14.7813696
11/11/2018,13.6770144
11/12/2018,12.600976
11/13/2018,11.8081056
11/14/2018,11.1568192
11/15/2018,14.7813696
11/16/2018,16.5936448
11/17/2018,13.7619648
11/18/2018,11.8364224
11/19/2018,10.8453344
11/20/2018,10.2506816
11/21/2018,10.2789984
11/22/2018,10.1090976
11/23/2018,9.7126624
11/24/2018,9.3728608
11/25/2018,9.0330592
11/26/2018,8.6932576
11/27/2018,8.8348416
11/28/2018,9.769296
11/29/2018,9.1463264
11/30/2018,8.5799904
12/1/2018,8.2401888
12/2/2018,7.8720704
12/3/2018,7.5322688
12/4/2018,7.2491008
12/5/2018,6.9659328
12/6/2018,7.0792
12/7/2018,7.1924672
12/8/2018,6.8243488
12/9/2018,6.7677152
12/10/2018,7.2491008
12/11/2018,8.6649408
12/12/2018,8.5233568
12/13/2018,7.8720704
12/14/2018,7.8154368
12/15/2018,9.7409792
12/16/2018,15.6875072
12/17/2018,15.9140416
12/18/2018,13.9318656
12/19/2018,12.7142432
12/20/2018,13.733648
12/21/2018,38.510848
12/22/2018,65.12864
12/23/2018,78.720704
12/24/2018,84.100896
12/25/2018,80.419712
12/26/2018,69.659328
12/27/2018,60.597952
12/28/2018,55.500928
12/29/2018,52.38608
12/30/2018,50.120736
12/31/2018,48.13856
1/1/2019,46.156384
1/2/2019,43.89104
1/3/2019,41.05936
1/4/2019,38.22768
1/5/2019,35.962336
1/6/2019,33.696992
1/7/2019,30.865312
1/8/2019,28.2601664
1/9/2019,26.2779904
1/10/2019,24.6639328
1/11/2019,22.8799744
1/12/2019,20.7278976
1/13/2019,18.6041376
1/14/2019,16.7635456
1/15/2019,15.4892896
1/16/2019,14.6681024
1/17/2019,14.0734496
1/18/2019,13.5637472
1/19/2019,12.9407776
1/20/2019,12.884144
1/21/2019,12.74256
1/22/2019,12.3461248
1/23/2019,11.751472
1/24/2019,12.1479072
1/25/2019,14.2150336
1/26/2019,15.432656
1/27/2019,19.5952256
1/28/2019,46.72272
1/29/2019,62.013792
1/30/2019,64.279136
1/31/2019,58.332608
2/1/2019,50.97024
2/2/2019,46.72272
2/3/2019,45.30688
2/4/2019,43.89104
2/5/2019,42.4752
2/6/2019,40.493024
2/7/2019,38.22768
2/8/2019,36.245504
2/9/2019,33.98016
2/10/2019,31.997984
2/11/2019,30.015808
2/12/2019,27.6371968
