Date,Average of vwind0,Average of vwind1,Average of vwind2,Average of vwind3,Average of vwind4,Average of vwind5,Average of vwind6,Average of vwind7,Average of vwind8,Average of vwind9,Average of vwind10,Average of vwind11,Average of vwind12,Average of vwind13,Average of vwind14,Average of vwind15,Average of vwind16,Average of vwind17,Average of vwind18,Average of vwind19,Average of vwind20,Average of vwind21,Average of vwind22,Average of vwind23,Average of vwind24,Average of vwind25,Average of vwind26,Average of vwind27,Average of vwind28,Average of vwind29,Average of vwind30,Average of vwind31,Average of vwind32,Average of vwind33,Average of vwind34,Average of vwind35
2/24/2004,4.954545444,4.736363628,4.538636316,4.440454516,4.754090873,4.545909134,4.342727271,4.333181826,4.831363678,4.550454562,4.179090858,4.135000023,5.058181849,4.668636333,4.197272723,3.995454577,5.005909074,4.874545477,4.449545448,4.054090901,4.930909048,5.05499998,4.670000011,4.293181837,4.848636324,4.898181796,4.592272704,4.310000019,4.695454554,4.562272722,4.338636366,4.198636326,4.701818206,4.374545466,4.083181798,4.030909089
2/25/2004,2.946363633,2.658181792,2.418181804,2.25318181,2.447272729,2.232272733,2.050909088,2.118636353,2.63136365,2.334090916,1.870909095,1.937727275,3.132727255,2.638636369,1.984545444,1.791363651,3.054545476,2.994545441,2.428636357,1.929999996,2.79954544,3.255909099,2.786818198,2.348636339,2.52500002,3.00318181,2.718181835,2.385000038,2.245909078,2.474545473,2.424999975,2.265909102,2.184545465,2.177272732,2.147727262,2.064999999
2/26/2004,-0.240909086,-0.012272721,0.091818185,0.098636367,-0.204545444,-0.019545466,0.119999998,0.209090908,-0.034090915,0.094545456,0.168181823,0.313636373,0.218636376,0.274090914,0.297272733,0.478636353,0.292727271,0.410000004,0.57272727,0.840909094,0.177272736,0.408636358,0.719999997,1.072727278,0.064545461,0.40681818,0.695909091,0.889090919,0.134545456,0.489090909,0.752727265,0.820909086,0.192272719,0.577727258,0.898636372,0.964999997
2/27/2004,-4.632272764,-4.226363624,-3.947272742,-3.854090915,-4.405909121,-4.064090894,-3.757272704,-3.691363653,-4.389090846,-4.00363639,-3.550000048,-3.41045455,-4.489090887,-4.029545459,-3.49181821,-3.155909127,-4.369545402,-4.171818195,-3.591363639,-2.973181793,-4.401818213,-4.3740909,-3.739545465,-3.088181813,-4.459545452,-4.215454558,-3.669545439,-3.227727295,-4.269999976,-3.812272714,-3.346818198,-3.149999968,-4.266363653,-3.615454564,-3.086818199,-3.055000019
2/28/2004,-5.798260958,-5.530869753,-5.285652337,-5.161739246,-5.452608803,-5.242608827,-5.049565377,-4.982608764,-5.305652318,-5.066087101,-4.770000085,-4.678260917,-5.258695779,-4.954782714,-4.615217489,-4.468695806,-5.12304363,-5.033478353,-4.715217507,-4.390869669,-5.132174005,-5.151739276,-4.82434788,-4.478695735,-5.163043551,-5.012608787,-4.691304435,-4.42652183,-5.091739198,-4.750434917,-4.403478363,-4.263043559,-5.186521841,-4.673478344,-4.262174026,-4.314782713
2/29/2004,-1.540000018,-1.618823521,-1.61411762,-1.558235312,-1.35705883,-1.435294092,-1.512941195,-1.490588212,-1.192352945,-1.294705912,-1.417058829,-1.427058832,-1.015882336,-1.135882368,-1.288823521,-1.389999997,-0.978235306,-1.047058824,-1.215294106,-1.381764697,-0.973529421,-0.979411785,-1.144705896,-1.292941148,-0.954117649,-0.963529397,-1.05529412,-1.129411741,-0.978823508,-0.990588238,-1.015882346,-1.024705885,-0.999999996,-1.018235284,-1.036470603,-1.076470593
3/1/2004,2.345000005,1.906499994,1.670999986,1.641,2.277000004,1.921499988,1.59800002,1.575000014,2.414000005,1.997000015,1.4995,1.391499998,2.670499986,2.168000022,1.579499993,1.264500001,2.610000008,2.408000012,1.836500008,1.277000007,2.639500013,2.636500004,2.081000007,1.562500009,2.747999984,2.615999997,2.218500013,1.907999999,2.75249998,2.465000004,2.162500018,2.065500012,2.894000053,2.416999996,2.007999988,1.91949997
3/2/2004,2.038499993,1.684000009,1.499000005,1.511000001,2.212999988,1.865999985,1.505000012,1.493500003,2.472000003,1.999500015,1.433000021,1.326500016,2.827000034,2.250999993,1.570499998,1.212499999,2.791000015,2.550000012,1.902500001,1.277500004,2.801500022,2.817500019,2.203499979,1.642499989,2.87949999,2.813499981,2.409000009,2.083999991,2.805500001,2.632500017,2.410000014,2.318499988,2.825499976,2.53900001,2.29599998,2.214500001
3/3/2004,0.763333323,0.710952391,0.674285707,0.67809523,0.839523816,0.780476187,0.68142856,0.795714288,1.289047623,1.08142856,0.719999995,0.823809521,1.969523805,1.575238092,1.022857142,0.890476202,2.046190456,1.978571399,1.544285722,1.216666665,1.836666673,2.212380949,1.932380956,1.719999995,1.644761897,2.119047643,2.026190501,1.878095241,1.589523811,1.902380994,1.994761904,1.946666678,1.674285701,1.833809506,1.948095245,1.933809513
3/4/2004,2.70625,2.660833334,2.610833315,2.598750013,2.716666669,2.659583333,2.577083329,2.547916676,2.797083336,2.683333332,2.523333373,2.451249989,2.936250035,2.765416664,2.532500004,2.346666666,2.92750001,2.835416665,2.543333318,2.217500037,2.853749963,2.929583333,2.592916667,2.245416677,2.709583341,2.813749971,2.585416672,2.362916646,2.352916658,2.459583348,2.456249995,2.364166694,1.993749986,2.167500009,2.326666681,2.284583329
3/5/2004,4.425714266,4.239047652,4.100000012,4.061428575,4.396190484,4.214285748,4.020000026,4.02666667,4.561428615,4.287142878,3.923809494,3.887619047,4.854761884,4.472380911,4.012380924,3.848571465,4.813333307,4.720952397,4.342380978,4.02095235,4.742857184,4.901428575,4.603333337,4.336190473,4.673809517,4.784761917,4.581428585,4.378095229,4.431904736,4.47380956,4.417619069,4.324285757,4.250000011,4.270476194,4.295714219,4.298571416
3/6/2004,4.309999997,4.13000002,3.992916678,3.961666688,4.330833366,4.129166653,3.916250005,3.844583333,4.302083353,4.050416683,3.77625004,3.645416677,4.272916709,4.000833367,3.719583342,3.56583335,4.198333358,4.084166676,3.842083325,3.611666694,4.317083314,4.184583321,3.956666658,3.726250023,4.48833328,4.14291665,3.884999976,3.709583367,4.416666672,4.017083347,3.708749995,3.617916673,4.394583315,3.943333318,3.589999959,3.594999999
3/7/2004,-0.08809524,-0.096666668,-0.075714291,-0.042380956,0.021428572,0.002857137,-0.013809523,0.00904762,0.024761901,0.009523813,0.014761905,0.048571424,-0.017619052,-0.008571423,0.020476193,0.049999999,-0.007142854,-0.03047619,-0.009523813,0.003333336,0.092857146,-0.042380958,-0.031428571,-0.018571426,0.240952381,0.023809522,0.002380951,0.022380955,0.339523807,0.149047622,0.052857149,0.068571423,0.412380956,0.226666668,0.072380954,0.059523816
3/8/2004,-4.508500008,-4.088500016,-3.809000045,-3.731000005,-4.404999994,-4.014999992,-3.643999971,-3.575500019,-4.479499954,-4.010500036,-3.457500059,-3.28799997,-4.668499991,-4.11100004,-3.466999993,-3.103999996,-4.554000014,-4.338,-3.714499973,-3.089999961,-4.60099996,-4.582000023,-3.961000018,-3.347499993,-4.728999993,-4.471499994,-3.94849996,-3.538000039,-4.705500011,-4.191000025,-3.687000021,-3.514499999,-4.90700002,-4.094999951,-3.412499956,-3.346499999
3/9/2004,-3.47333334,-3.170416658,-2.917083336,-2.796666672,-3.1779167,-2.911250032,-2.670416679,-2.546250001,-3.033333341,-2.747916653,-2.421250015,-2.216666675,-2.961666675,-2.633333319,-2.260833334,-1.971250009,-2.819166691,-2.673333341,-2.244166688,-1.762083339,-2.827916685,-2.805416667,-2.299166699,-1.748333329,-2.836666696,-2.612916694,-2.12875003,-1.732500013,-2.725833304,-2.234583329,-1.738333333,-1.541249994,-2.851250023,-2.07958331,-1.440416645,-1.418333322
3/10/2004,-4.359524138,-4.06047655,-3.792381302,-3.645238499,-4.022381328,-3.749048,-3.525238422,-3.449524205,-3.994286063,-3.71238129,-3.379524139,-3.227143222,-4.0861908,-3.743809858,-3.332857504,-3.016190842,-4.020000363,-3.831428888,-3.340476537,-2.793333681,-3.982381306,-3.9876194,-3.41952417,-2.827143168,-3.929048002,-3.847143204,-3.390000346,-3.005238452,-3.869524141,-3.5380956,-3.149524146,-2.986667001,-4.029047949,-3.420952716,-2.901905103,-2.836190827
3/11/2004,-3.235000217,-3.136000243,-3.005500254,-2.91950023,-3.023000246,-2.932000256,-2.834500208,-2.778000271,-2.93700026,-2.811000232,-2.64650023,-2.571500243,-2.916000234,-2.744000262,-2.541500243,-2.457500255,-2.833500272,-2.797500276,-2.62400026,-2.455500266,-2.797000261,-2.866000257,-2.699000265,-2.514500237,-2.749000223,-2.732500243,-2.551500271,-2.386500246,-2.691500239,-2.514000259,-2.303500241,-2.202500241,-2.772500244,-2.446000233,-2.182000228,-2.224500229
3/12/2004,-1.558636359,-1.286363628,-1.174545454,-1.174545441,-1.617727293,-1.365454529,-1.143181806,-1.13545454,-1.721363642,-1.447727287,-1.153636365,-1.088636365,-1.849545463,-1.560454537,-1.230909104,-1.009999995,-1.814545463,-1.669090921,-1.306818193,-0.925,-1.87727272,-1.798181807,-1.407727274,-1.020909085,-1.985454548,-1.771363638,-1.451363642,-1.212272723,-1.940000008,-1.634545467,-1.358636347,-1.268181812,-1.972727269,-1.545454535,-1.179545463,-1.07500001
3/13/2004,-1.78473684,-1.64473683,-1.56947369,-1.55894738,-1.787368434,-1.65842106,-1.543684227,-1.48000001,-1.692631594,-1.57684209,-1.482631596,-1.379473678,-1.551052634,-1.467368404,-1.395263173,-1.249473685,-1.48894736,-1.409473685,-1.269999983,-1.077368413,-1.552631551,-1.428947389,-1.213157895,-0.977894738,-1.619999982,-1.428947359,-1.23789473,-1.104210541,-1.579473667,-1.368421054,-1.202105259,-1.154210539,-1.553684201,-1.319999993,-1.130526326,-1.060526318
3/14/2004,0.231904766,0.164285712,0.121428573,0.138571431,0.368095236,0.276190481,0.152380952,0.179047616,0.594285711,0.40428572,0.137619046,0.134285713,0.904285723,0.62619048,0.27,0.139523811,0.918095238,0.838571438,0.540476185,0.288571422,0.812857132,0.984285705,0.751904755,0.554761915,0.694285716,0.916190479,0.803333339,0.672857134,0.581428565,0.730952396,0.758095242,0.713809536,0.533809528,0.626190478,0.699047605,0.687619038
3/15/2004,1.169090909,1.359999998,1.403181842,1.367272738,1.023636375,1.2131818,1.345909078,1.45954547,1.281818188,1.357272727,1.300000017,1.47909093,1.768181818,1.671363638,1.459090918,1.578636361,1.837272736,1.945909086,1.900000027,1.981818152,1.515454547,2.04227274,2.1781818,2.377272722,1.170909077,1.944090906,2.185909078,2.279545471,1.299545457,1.889999996,2.202727287,2.234090898,1.588636366,1.991818189,2.298181826,2.355454545
3/16/2004,2.852173915,3.23217393,3.340869587,3.257391266,2.514782601,2.865652179,3.192173914,3.224782604,2.223913049,2.625217367,3.050869576,3.219565213,1.933478262,2.350869558,2.850434778,3.329565235,1.886086965,2.202608689,2.856086975,3.58869564,1.669130444,1.996956528,2.76173914,3.470869557,1.294347835,1.75478261,2.240869564,2.54521736,1.117391305,1.560000009,1.877391295,1.885217374,0.953913043,1.476956503,1.943913049,2.204347824
3/17/2004,-2.031904754,-1.829523818,-1.719047622,-1.709523818,-2.076190477,-1.874761906,-1.690952395,-1.594285693,-2.059523759,-1.853809522,-1.651428563,-1.465238107,-2.019999992,-1.826190464,-1.625238073,-1.394285714,-1.963333347,-1.842857155,-1.586666685,-1.28904762,-2.012380955,-1.913809524,-1.600000012,-1.277619055,-2.060000014,-1.891428578,-1.645238096,-1.456666663,-1.915238094,-1.743809527,-1.591428559,-1.526190485,-1.769047622,-1.612380934,-1.487619052,-1.449047626
3/18/2004,-2.199523816,-1.846190489,-1.629047641,-1.553809518,-1.949047635,-1.678095237,-1.467619055,-1.404285715,-1.738571422,-1.504285719,-1.278571433,-1.188571428,-1.532857147,-1.318571428,-1.142380951,-1.100476206,-1.389047608,-1.343333337,-1.252380947,-1.183809518,-1.442857126,-1.393809514,-1.335714285,-1.263809528,-1.514285711,-1.310000001,-1.174761893,-1.076190479,-1.473333329,-1.182380952,-0.948095231,-0.869523798,-1.508571443,-1.123809514,-0.808095245,-0.82
3/19/2004,-1.62999999,-1.338181827,-1.213181813,-1.207272733,-1.633636374,-1.38590909,-1.170909089,-1.149999996,-1.715909091,-1.451363637,-1.157272722,-1.074545447,-1.839545465,-1.548636369,-1.225909087,-1.033636372,-1.805454556,-1.678181804,-1.370000002,-1.066818167,-1.888181814,-1.803181829,-1.504545432,-1.237727276,-2.054090895,-1.861363652,-1.649090912,-1.50727273,-2.125454521,-1.891818182,-1.70636365,-1.676818178,-2.235454524,-1.905000002,-1.6109091,-1.510000003
3/20/2004,-1.782777758,-1.573888863,-1.480555553,-1.446111117,-1.585555557,-1.456111127,-1.401111104,-1.33611111,-1.321111114,-1.302222223,-1.356666656,-1.275555544,-0.977222221,-1.052777768,-1.213333326,-1.244999997,-0.898888882,-0.901666671,-1.046666671,-1.154444442,-1.072222225,-0.825,-0.921111111,-0.991111125,-1.27833334,-0.893888897,-0.883888886,-0.931111103,-1.282777766,-1.006111108,-0.88833332,-0.901666661,-1.198333327,-1.024999992,-0.8961111,-0.898333341
3/21/2004,-2.217500119,-2.162000139,-2.116000096,-2.076500131,-2.043500122,-2.032000115,-2.04650012,-2.006000118,-1.897500135,-1.932500114,-1.989500124,-1.949000102,-1.742500114,-1.805000132,-1.897000154,-1.928500126,-1.687500145,-1.73250012,-1.825500123,-1.908000124,-1.647000115,-1.689500107,-1.76650013,-1.808000129,-1.535500111,-1.567500143,-1.572500116,-1.551000115,-1.317000129,-1.358500135,-1.368500127,-1.319000125,-1.091000114,-1.17750013,-1.258000129,-1.287000106
3/22/2004,-4.701739073,-4.23000004,-3.935217391,-3.857391316,-4.550869589,-4.139130437,-3.776956486,-3.670434776,-4.476956564,-4.052173936,-3.602608717,-3.390869576,-4.437826063,-3.996521742,-3.536956528,-3.243043506,-4.294782587,-4.114347862,-3.671739101,-3.217826066,-4.426086944,-4.27782604,-3.820434788,-3.355217384,-4.640000027,-4.205217393,-3.756521748,-3.434347837,-4.627826095,-4.015217387,-3.503478309,-3.357826088,-4.769999971,-3.952173891,-3.279999987,-3.247391317
3/23/2004,-6.201818206,-5.854999976,-5.579999945,-5.460454529,-5.870909127,-5.594545473,-5.345454541,-5.24636364,-5.659545465,-5.367272745,-5.041363597,-4.897727316,-5.511818127,-5.18454543,-4.855454597,-4.721818133,-5.343636404,-5.261363701,-5.016818177,-4.79499999,-5.386818214,-5.364545475,-5.150454456,-4.930454536,-5.467272715,-5.264999975,-5.019090934,-4.828636343,-5.411363667,-5.074090871,-4.769545468,-4.657272772,-5.474545457,-5.015909065,-4.650454597,-4.684090896
3/24/2004,-2.497272741,-2.55090908,-2.529090919,-2.468636366,-2.299999996,-2.361818178,-2.419090905,-2.437727251,-2.241363655,-2.297272715,-2.325454539,-2.387272716,-2.249090921,-2.267727267,-2.275454565,-2.367272718,-2.228181812,-2.28954546,-2.358181818,-2.460454545,-2.170454556,-2.281363644,-2.398181812,-2.513181816,-2.094999991,-2.217272742,-2.290454545,-2.324545459,-2.072727279,-2.15545456,-2.191818178,-2.177727282,-2.084545444,-2.133636382,-2.171818191,-2.204999994
3/25/2004,-2.74047616,-2.786190481,-2.763333332,-2.70285712,-2.496190474,-2.564761894,-2.653333329,-2.573809539,-2.167619058,-2.314761905,-2.522380965,-2.46809524,-1.771904752,-1.989047635,-2.262380975,-2.301904752,-1.695238108,-1.734285701,-1.895238087,-1.962857144,-1.718571442,-1.615238093,-1.644761903,-1.601428583,-1.654761896,-1.533333327,-1.481904751,-1.436666673,-1.448571419,-1.376190486,-1.328095246,-1.277619067,-1.201904763,-1.215714282,-1.243333345,-1.234761911
3/26/2004,-2.537619057,-2.407619042,-2.327619036,-2.301428571,-2.462380946,-2.364285696,-2.288571406,-2.260476195,-2.340000002,-2.266190466,-2.210000004,-2.18095237,-2.189523813,-2.140476181,-2.120476195,-2.090476172,-2.124761885,-2.09714285,-2.068571434,-2.023333308,-2.17714285,-2.094761897,-2.039999996,-1.964285689,-2.21714284,-2.04904764,-1.950476175,-1.879523805,-2.076190469,-1.93190477,-1.827142838,-1.777142853,-1.915714287,-1.810952377,-1.735238087,-1.710476188
3/27/2004,-0.615789471,-0.733157887,-0.776842109,-0.732105259,-0.413684203,-0.539473678,-0.688421052,-0.679999995,-0.245789477,-0.444210531,-0.680000004,-0.717368421,-0.05421053,-0.295263161,-0.588421047,-0.763157899,-0.057894731,-0.163684205,-0.465789473,-0.766315793,-0.133684218,-0.042631572,-0.34421053,-0.626315789,-0.235789483,-0.091578947,-0.257368414,-0.421052634,-0.355263162,-0.264210525,-0.270000002,-0.317894733,-0.426315796,-0.372105261,-0.33105264,-0.360526314
3/28/2004,-1.148499997,-1.163499976,-1.159000006,-1.131999972,-1.060000004,-1.073500008,-1.104999983,-1.061499988,-0.893999987,-0.964000006,-1.083499996,-1.044499997,-0.660500008,-0.791500001,-0.981500007,-1.052999997,-0.624,-0.667999998,-0.8465,-1.005999987,-0.709000008,-0.585500003,-0.738500002,-0.865999999,-0.803999998,-0.617999994,-0.676000009,-0.752999998,-0.816499996,-0.698000006,-0.66950001,-0.688500006,-0.770500002,-0.719499994,-0.685499997,-0.692500001
3/29/2004,-2.404285715,-2.030952371,-1.875238086,-1.86619047,-2.335714295,-2.041904745,-1.826666662,-1.740952387,-2.160952392,-1.943809504,-1.785238096,-1.633809504,-1.906190469,-1.771428594,-1.693333331,-1.567619041,-1.810000011,-1.699047619,-1.578571439,-1.407619035,-2.002857134,-1.715238083,-1.523809522,-1.289999991,-2.219523782,-1.671428561,-1.381428554,-1.201428575,-2.06666666,-1.524761898,-1.150000014,-1.046190478,-1.908571431,-1.378571421,-0.955714284,-0.959523801
3/30/2004,-0.83041668,-0.914999996,-0.93083334,-0.875833325,-0.594583342,-0.694583329,-0.819583339,-0.770833327,-0.395833323,-0.569166666,-0.787499997,-0.755,-0.171249996,-0.392083334,-0.673750001,-0.832083335,-0.142499999,-0.265833329,-0.579999997,-0.902083328,-0.136666664,-0.149166668,-0.474166665,-0.778333322,-0.098749997,-0.133333336,-0.342083334,-0.505416664,-0.089999993,-0.186666662,-0.304583332,-0.344166667,-0.031666679,-0.214583337,-0.382083342,-0.459583332
3/31/2004,-0.230869559,-0.10826087,-0.024347829,-0.003043477,-0.219999992,-0.094782616,0.028260871,0.060000008,-0.313913042,-0.150000002,0.055652182,0.144347828,-0.467826087,-0.256956522,0.000434788,0.175217387,-0.449565223,-0.372608697,-0.119565214,0.126521737,-0.420000004,-0.476521738,-0.232173913,-0.003043475,-0.40217391,-0.442173907,-0.284347826,-0.146956523,-0.358695651,-0.329130427,-0.248695651,-0.203913045,-0.376086962,-0.272173917,-0.183043484,-0.141304347
4/1/2004,-2.816818188,-2.401818145,-2.174090931,-2.159090912,-2.892727264,-2.500000014,-2.126818175,-2.025909116,-2.950909088,-2.501363598,-2.016818156,-1.785454571,-3.025909078,-2.547727294,-2.009545422,-1.580909094,-2.935000003,-2.675000032,-2.057727287,-1.382727239,-3.05363636,-2.879090915,-2.17909091,-1.478181823,-3.24363637,-2.841363631,-2.270454561,-1.846818164,-3.212272719,-2.634999986,-2.123636393,-1.971818192,-3.33636367,-2.542272722,-1.879545453,-1.772272675
4/2/2004,-3.719090939,-3.522727273,-3.333181815,-3.249090899,-3.561363643,-3.362727274,-3.163181847,-3.050909107,-3.494090915,-3.253636382,-2.974545468,-2.78136365,-3.479090897,-3.19772729,-2.849090934,-2.517272738,-3.374090899,-3.215454535,-2.739545443,-2.17545453,-3.343636361,-3.345909108,-2.744090915,-2.086363646,-3.271363627,-3.126363646,-2.597272727,-2.146818185,-3.020454526,-2.642272727,-2.208181831,-1.998181817,-2.977272716,-2.365454538,-1.854999988,-1.804545462
4/3/2004,-3.566818189,-3.200909078,-2.938636373,-2.864090914,-3.495454517,-3.129999974,-2.7727273,-2.657272724,-3.509545483,-3.070454549,-2.573181851,-2.341363641,-3.585454561,-3.08818181,-2.51454543,-2.095000004,-3.458636311,-3.225909114,-2.590454535,-1.900454567,-3.499090921,-3.44045457,-2.730454537,-1.994545454,-3.570909072,-3.272727278,-2.656363628,-2.163181822,-3.437727273,-2.867727301,-2.302272732,-2.085909093,-3.541818174,-2.679545424,-1.959999968,-1.88681816
4/4/2004,-2.968999994,-2.604499984,-2.361499965,-2.312000012,-2.996000004,-2.624000001,-2.25399999,-2.173999995,-3.103999996,-2.640500003,-2.105999988,-1.91049999,-3.28599999,-2.74849999,-2.115500003,-1.670499986,-3.187000012,-2.930000007,-2.217500007,-1.453999998,-3.212000024,-3.173499978,-2.388,-1.581500001,-3.267999995,-2.999000013,-2.340000004,-1.808999997,-3.120000005,-2.562999988,-1.990999997,-1.763500017,-3.222500044,-2.346499997,-1.605500002,-1.509000004
4/5/2004,-2.936956535,-2.615652157,-2.381304357,-2.304782608,-2.828260899,-2.523913031,-2.222173903,-2.160869572,-2.95391303,-2.561739149,-2.076086962,-1.916086964,-3.216086963,-2.719130433,-2.121304351,-1.780434774,-3.143913082,-2.956086962,-2.375217391,-1.802608697,-3.176521768,-3.183913065,-2.616956545,-2.062173926,-3.30304349,-3.086521755,-2.60826086,-2.233913033,-3.376086971,-2.869130451,-2.37000001,-2.211739131,-3.70086956,-2.84434784,-2.115652162,-2.057391307
4/6/2004,-1.116818179,-0.955454559,-0.848181814,-0.828636352,-1.134545454,-0.970454547,-0.815,-0.737727276,-1.042727264,-0.878636353,-0.730909083,-0.600909098,-0.903181825,-0.768181817,-0.655909057,-0.547272739,-0.831818212,-0.759545454,-0.655909079,-0.538636372,-0.927727278,-0.793636356,-0.66954546,-0.542272735,-1.059545432,-0.798636359,-0.651818188,-0.564545449,-1.119999991,-0.809090931,-0.585,-0.545454556,-1.22409088,-0.837727283,-0.519545458,-0.495454548
